Team Number,Match ID,Left Black Line,Auto Coral Level 1,Auto Coral Level 2,Auto Coral Level 3,Auto Coral Level 4,Auto Algae Processed,Auto Algae Netted,Teleop Coral Level 1,Teleop Coral Level 2,Teleop Coral Level 3,Teleop Coral Level 4,Teleop Algae Processed,Teleop Algae Netted,Cage Climb,
6729,2025nccmp_qm53,Yes,0,0,0,0,0,0,4,0,0,0,0,0,None,
8738,2025nccmp_qm53,Yes,0,0,0,0,0,0,1,0,1,12,0,0,Parked,
6639,2025nccmp_qm53,Yes,0,0,0,0,0,0,0,0,0,7,0,0,Parked,
3229,2025nccmp_qm53,Yes,0,0,0,0,0,0,1,0,0,0,0,0,None,
6729,2025nccmp_qm53,Yes,0,0,0,0,0,0,5,0,0,0,0,0,None,
6639,2025nccmp_qm53,Yes,0,0,0,0,0,0,0,0,0,7,0,0,Parked,
8429,2025nccmp_qm54,Yes,0,0,0,2,0,0,0,2,2,1,0,0,None,
2724,2025nccmp_qm54,Yes,0,1,0,0,0,0,0,1,1,0,2,1,DeepCage,
8429,2025nccmp_qm54,Yes,0,0,0,2,0,0,0,2,2,1,0,0,None,
9032,2025nccmp_qm54,Yes,0,0,0,3,0,0,0,0,4,1,0,3,Parked,
2724,2025nccmp_qm54,Yes,0,1,0,0,0,0,0,1,1,0,2,1,DeepCage,
9496,2025nccmp_qm54,Yes,0,0,0,3,0,0,0,4,6,3,2,1,DeepCage,
9298,2025nccmp_qm54,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9298,2025nccmp_qm54,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9298,2025nccmp_qm54,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
2724,2025nccmp_qm54,Yes,0,1,0,0,0,0,0,1,3,0,0,2,DeepCage,
8429,2025nccmp_qm54,Yes,0,0,0,2,0,0,0,2,2,1,0,0,None,
5190,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
5190,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
5190,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,3,3,0,0,Parked,
9198,2025nccmp_qm55,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
10583,2025nccmp_qm55,Yes,1,0,0,0,0,0,5,0,0,4,0,0,Parked,
10583,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,0,4,0,0,None,
9008,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,2,0,2,0,0,Parked,
5190,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,2,4,0,0,Parked,
9008,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,2,0,2,0,0,Parked,
4829,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,0,5,0,0,DeepCage,
9198,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
5190,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,2,2,0,0,Parked,
9198,2025nccmp_qm55,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
8727,2025nccmp_qm56,Yes,0,0,0,1,0,0,2,0,3,4,0,0,Parked,
6500,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,3,5,0,0,DeepCage,
7443,2025nccmp_qm56,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6500,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,3,6,0,0,DeepCage,
8727,2025nccmp_qm56,Yes,0,0,0,1,0,0,2,0,3,4,0,0,Parked,
7443,2025nccmp_qm56,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4828,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,0,0,0,2,None,
4795,2025nccmp_qm56,Yes,0,0,0,3,0,0,0,0,0,6,0,4,None,
4795,2025nccmp_qm56,Yes,0,0,0,3,0,0,1,0,1,5,0,4,Parked,
2642,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,3,3,0,0,None,
4828,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,0,1,0,2,None,
4828,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,0,1,0,2,None,
2642,2025nccmp_qm56,Yes,0,0,0,1,0,0,0,0,3,3,0,0,None,
4795,2025nccmp_qm56,Yes,0,0,0,3,0,0,1,0,1,7,0,4,None,
8738,2025nccmp_qm57,Yes,0,0,0,2,0,0,0,2,1,2,0,0,None,
4534,2025nccmp_qm57,Yes,0,0,0,1,0,0,0,0,1,6,0,0,Parked,
2640,2025nccmp_qm57,Yes,0,0,0,0,0,0,2,0,4,0,0,0,None,
1533,2025nccmp_qm57,Yes,0,0,0,1,0,0,0,3,4,3,0,0,DeepCage,
8738,2025nccmp_qm57,Yes,0,0,0,2,0,0,0,3,1,2,0,0,None,
900,2025nccmp_qm57,Yes,0,0,0,0,0,0,0,3,5,8,0,0,None,
6502,2025nccmp_qm57,Yes,0,0,0,1,0,0,0,2,2,4,0,0,None,
8738,2025nccmp_qm57,Yes,0,0,0,2,0,0,0,3,1,2,0,0,None,
6502,2025nccmp_qm57,Yes,0,0,0,0,0,0,0,3,2,1,0,5,None,
900,2025nccmp_qm57,Yes,0,0,0,0,0,0,1,3,5,6,0,0,None,
1533,2025nccmp_qm57,Yes,0,0,0,1,0,0,0,3,4,3,0,0,DeepCage,
2640,2025nccmp_qm57,Yes,0,0,0,0,0,0,0,0,3,0,0,0,None,
4534,2025nccmp_qm57,Yes,0,0,0,1,0,0,0,0,1,1,0,2,None,
6502,2025nccmp_qm57,Yes,0,0,0,0,0,0,0,3,2,4,0,3,None,
1533,2025nccmp_qm57,Yes,0,0,0,2,0,0,0,0,3,2,0,0,DeepCage,
2059,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,0,0,0,None,
2059,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,0,0,0,None,
7763,2025nccmp_qm58,Yes,0,0,0,3,0,0,0,3,5,5,0,0,Parked,
3822,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
3737,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,3,0,0,DeepCage,
10260,2025nccmp_qm58,Yes,1,0,0,0,0,0,6,0,0,0,0,0,Parked,
10260,2025nccmp_qm58,Yes,0,1,0,0,0,0,0,4,2,0,0,0,ShallowCage,
3822,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,0,0,0,Parked,
2059,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,1,0,0,None,
7763,2025nccmp_qm58,Yes,0,0,0,3,0,0,0,4,5,4,0,0,Parked,
3737,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,3,0,0,DeepCage,
6729,2025nccmp_qm58,Yes,0,0,0,0,0,0,1,1,0,1,0,2,None,
3737,2025nccmp_qm58,Yes,0,0,0,1,0,0,0,0,0,3,0,0,ShallowCage,
6729,2025nccmp_qm58,Yes,0,0,0,0,0,0,1,1,0,1,0,2,None,
2059,2025nccmp_qm58,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
4561,2025nccmp_qm59,Yes,0,1,0,0,0,0,0,0,5,0,0,0,DeepCage,
6894,2025nccmp_qm59,Yes,1,0,0,0,0,0,3,1,5,0,0,0,None,
6639,2025nccmp_qm59,Yes,0,0,2,0,0,0,0,1,4,0,0,0,DeepCage,
4561,2025nccmp_qm59,Yes,0,1,0,0,0,0,0,0,5,0,0,0,DeepCage,
6639,2025nccmp_qm59,Yes,1,0,0,0,0,0,1,0,0,4,0,0,Parked,
9032,2025nccmp_qm59,Yes,0,0,0,3,0,0,0,7,3,6,0,1,Parked,
6894,2025nccmp_qm59,Yes,1,0,0,0,0,0,3,1,5,0,0,0,None,
3459,2025nccmp_qm59,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
4561,2025nccmp_qm59,Yes,0,1,0,0,0,0,0,0,2,0,0,0,DeepCage,
8746,2025nccmp_qm59,Yes,0,0,0,0,0,0,1,2,2,3,0,0,Parked,
9032,2025nccmp_qm59,Yes,0,0,0,3,0,0,0,5,3,5,0,1,Parked,
3459,2025nccmp_qm59,Yes,0,0,0,0,0,0,0,0,3,0,0,0,Parked,
9032,2025nccmp_qm59,Yes,0,0,0,3,0,0,1,5,4,6,0,1,Parked,
6729,2025nccmp_qm6,Yes,0,0,0,0,0,0,0,0,0,0,2,0,None,
2059,2025nccmp_qm6,Yes,0,0,0,1,0,0,0,1,5,2,0,0,DeepCage,
6729,2025nccmp_qm6,Yes,0,0,0,0,0,0,0,0,0,0,2,0,None,
2642,2025nccmp_qm6,Yes,0,0,0,1,0,0,0,2,3,1,0,0,None,
5511,2025nccmp_qm6,Yes,0,0,0,1,0,0,0,1,1,2,0,0,None,
4561,2025nccmp_qm6,Yes,0,1,0,0,0,0,0,1,0,0,2,0,DeepCage,
900,2025nccmp_qm6,Yes,0,0,0,3,0,0,0,5,6,3,0,0,None,
4561,2025nccmp_qm6,Yes,0,1,0,0,0,0,0,1,0,0,2,0,DeepCage,
2642,2025nccmp_qm6,Yes,0,0,0,1,0,0,0,1,4,1,0,0,None,
5511,2025nccmp_qm6,Yes,0,0,0,1,0,0,0,1,1,2,0,0,None,
900,2025nccmp_qm6,Yes,0,0,0,3,0,0,0,4,7,3,0,0,None,
900,2025nccmp_qm6,Yes,0,0,0,3,0,0,0,5,6,3,0,0,None,
2642,2025nccmp_qm6,No,0,0,0,0,1,0,0,1,0,2,1,0,DeepCage,
5511,2025nccmp_qm60,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
9297,2025nccmp_qm60,Yes,0,0,0,0,0,0,0,3,8,0,0,0,Parked,
587,2025nccmp_qm60,Yes,0,0,0,2,0,0,2,4,4,3,0,0,Parked,
5727,2025nccmp_qm60,Yes,0,0,0,1,0,0,1,0,0,9,0,0,Parked,
5511,2025nccmp_qm60,Yes,0,0,0,1,0,0,0,0,0,1,0,0,Parked,
5511,2025nccmp_qm60,Yes,0,0,0,2,0,0,0,0,2,4,0,0,DeepCage,
5727,2025nccmp_qm60,Yes,0,0,0,2,0,0,2,4,5,3,0,0,Parked,
9297,2025nccmp_qm60,Yes,0,0,0,0,0,0,0,3,9,0,0,0,Parked,
3229,2025nccmp_qm60,Yes,0,0,0,2,0,0,0,3,1,0,0,0,Parked,
3229,2025nccmp_qm60,Yes,0,0,0,2,0,0,3,3,2,0,0,0,Parked,
9297,2025nccmp_qm60,Yes,0,0,0,0,0,0,0,2,8,0,0,0,Parked,
8429,2025nccmp_qm60,Yes,0,0,0,3,0,0,0,3,1,0,0,0,Parked,
5727,2025nccmp_qm60,Yes,0,0,0,1,0,0,0,1,0,9,0,0,Parked,
587,2025nccmp_qm60,Yes,0,0,0,2,0,0,2,3,5,3,0,0,Parked,
3229,2025nccmp_qm60,Yes,0,0,0,0,0,0,0,3,2,0,0,0,Parked,
587,2025nccmp_qm60,Yes,0,0,0,2,0,0,2,3,5,3,0,0,Parked,
4534,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,0,8,4,0,0,None,
4534,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,0,6,4,0,0,None,
9298,2025nccmp_qm61,Yes,0,0,0,0,0,0,0,0,2,0,0,0,Parked,
2640,2025nccmp_qm61,No,0,0,0,0,0,0,0,0,3,4,0,0,DeepCage,
900,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,5,5,4,0,0,None,
900,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,5,5,4,0,0,None,
4828,2025nccmp_qm61,Yes,0,0,0,0,0,0,0,0,0,0,0,2,None,
900,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,5,5,4,0,0,None,
4534,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,0,6,4,0,0,None,
4534,2025nccmp_qm61,Yes,0,0,0,2,0,0,0,0,6,4,0,0,None,
4795,2025nccmp_qm61,Yes,0,0,0,1,0,0,0,1,1,6,0,6,Parked,
4828,2025nccmp_qm61,Yes,0,0,0,0,0,0,0,1,0,0,0,1,None,
4828,2025nccmp_qm61,Yes,0,0,0,0,0,0,0,0,0,0,0,2,None,
2640,2025nccmp_qm61,No,0,0,0,0,0,0,0,0,2,4,0,0,DeepCage,
9298,2025nccmp_qm61,Yes,0,0,0,0,0,0,0,0,1,0,0,0,Parked,
9198,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,6,0,Parked,
10260,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
9496,2025nccmp_qm62,Yes,0,0,0,3,0,0,1,4,3,3,0,0,DeepCage,
2724,2025nccmp_qm62,Yes,1,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
6729,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,0,2,None,
9198,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,6,0,Parked,
2724,2025nccmp_qm62,No,0,0,0,0,0,0,0,0,0,0,2,0,DeepCage,
9198,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,5,0,Parked,
10260,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,0,0,None,
7763,2025nccmp_qm62,Yes,0,0,0,3,0,0,6,1,4,2,0,0,None,
6729,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,1,1,Parked,
9496,2025nccmp_qm62,Yes,0,0,0,3,0,0,0,5,4,4,0,1,DeepCage,
10260,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6729,2025nccmp_qm62,Yes,0,0,0,0,0,0,0,0,0,0,1,1,Parked,
3737,2025nccmp_qm63,Yes,0,0,0,1,0,0,0,0,0,0,0,2,DeepCage,
3737,2025nccmp_qm63,Yes,0,0,0,1,0,0,0,0,1,0,0,2,DeepCage,
3737,2025nccmp_qm63,Yes,0,0,0,1,0,0,0,0,1,0,0,2,DeepCage,
8746,2025nccmp_qm63,Yes,0,0,0,0,0,0,0,0,2,5,0,0,None,
6500,2025nccmp_qm63,Yes,0,0,0,2,0,0,0,0,3,4,0,0,DeepCage,
6639,2025nccmp_qm63,Yes,0,0,0,0,0,0,1,0,1,3,0,0,None,
8746,2025nccmp_qm63,Yes,0,0,0,0,0,0,0,0,2,5,0,0,None,
8746,2025nccmp_qm63,Yes,0,0,0,0,0,0,0,0,2,5,0,0,None,
9032,2025nccmp_qm63,Yes,0,0,0,3,0,0,0,4,4,2,0,1,None,
3737,2025nccmp_qm63,Yes,0,0,0,1,0,0,0,0,1,0,0,2,DeepCage,
6639,2025nccmp_qm63,Yes,0,0,0,0,0,0,3,0,4,2,0,0,None,
6500,2025nccmp_qm63,Yes,0,0,0,2,0,0,0,0,3,4,0,0,DeepCage,
4829,2025nccmp_qm63,Yes,0,0,0,0,0,0,0,0,0,3,0,0,DeepCage,
9032,2025nccmp_qm63,Yes,0,0,0,3,0,0,0,5,4,5,0,1,None,
8727,2025nccmp_qm64,Yes,0,0,0,3,0,0,3,2,4,2,0,0,Parked,
3229,2025nccmp_qm64,Yes,0,0,0,0,0,0,0,0,2,3,0,0,Parked,
5511,2025nccmp_qm64,Yes,0,0,0,0,0,0,0,0,2,5,0,0,Parked,
9008,2025nccmp_qm64,Yes,0,0,0,1,0,0,0,0,0,6,0,0,DeepCage,
9008,2025nccmp_qm64,Yes,0,0,0,1,0,0,0,0,0,6,0,0,DeepCage,
9008,2025nccmp_qm64,Yes,0,0,0,1,0,0,0,0,0,6,0,0,DeepCage,
2059,2025nccmp_qm64,Yes,0,0,0,1,0,0,2,3,5,1,0,0,DeepCage,
8727,2025nccmp_qm64,Yes,0,0,0,3,0,0,3,2,4,2,0,0,Parked,
3229,2025nccmp_qm64,Yes,0,0,0,0,0,0,2,0,1,0,0,0,Parked,
4561,2025nccmp_qm64,Yes,0,0,0,0,0,0,1,0,2,0,0,0,DeepCage,
5511,2025nccmp_qm64,Yes,0,0,0,0,0,0,0,0,2,5,0,0,Parked,
2059,2025nccmp_qm64,Yes,0,0,0,1,0,0,2,3,5,1,0,0,DeepCage,
9008,2025nccmp_qm64,Yes,0,0,0,1,0,0,0,0,0,6,0,0,DeepCage,
2059,2025nccmp_qm64,Yes,0,0,0,1,0,0,2,3,4,1,0,0,Parked,
8727,2025nccmp_qm64,Yes,0,0,0,3,0,0,3,2,4,2,0,0,Parked,
3822,2025nccmp_qm65,Yes,0,0,0,1,0,0,1,0,0,4,0,0,None,
10583,2025nccmp_qm65,Yes,2,0,0,0,0,0,0,3,0,4,0,0,None,
10583,2025nccmp_qm65,Yes,2,0,0,0,0,0,0,3,0,4,0,0,None,
6502,2025nccmp_qm65,Yes,0,0,0,1,0,0,0,0,2,4,0,2,Parked,
8429,2025nccmp_qm65,Yes,0,0,0,3,0,0,0,0,0,4,0,0,None,
8429,2025nccmp_qm65,Yes,0,0,0,3,0,0,0,0,0,3,0,0,Parked,
3822,2025nccmp_qm65,Yes,0,0,0,1,0,0,0,0,1,3,0,0,Parked,
10583,2025nccmp_qm65,Yes,2,0,0,0,0,0,0,3,0,4,0,0,None,
3459,2025nccmp_qm65,Yes,0,0,0,0,0,0,0,2,0,0,4,0,Parked,
6502,2025nccmp_qm65,Yes,0,0,0,1,0,0,0,0,2,4,0,0,Parked,
10583,2025nccmp_qm65,Yes,2,0,0,0,0,0,1,3,0,4,0,0,None,
3459,2025nccmp_qm65,Yes,0,0,0,0,0,0,0,0,2,0,3,0,Parked,
3459,2025nccmp_qm65,Yes,0,0,0,0,0,0,0,0,2,0,3,0,Parked,
5190,2025nccmp_qm65,Yes,0,0,0,0,0,0,0,1,4,2,0,0,Parked,
8429,2025nccmp_qm65,Yes,0,0,0,3,0,0,0,0,0,3,0,0,Parked,
3506,2025nccmp_qm66,Yes,0,0,0,1,0,0,0,2,3,2,0,0,DeepCage,
6894,2025nccmp_qm66,Yes,0,0,0,0,0,0,5,4,2,0,0,0,Parked,
2642,2025nccmp_qm66,Yes,0,0,0,1,0,0,0,1,2,3,0,0,Parked,
10077,2025nccmp_qm66,Yes,1,0,0,0,0,0,8,0,0,0,0,0,Parked,
8738,2025nccmp_qm66,Yes,0,0,0,2,0,0,0,4,2,6,0,2,Parked,
3506,2025nccmp_qm66,Yes,0,0,0,1,0,0,0,2,3,2,0,0,DeepCage,
10077,2025nccmp_qm66,No,1,0,0,0,0,0,10,0,0,0,0,0,Parked,
3506,2025nccmp_qm66,Yes,0,0,0,1,0,0,0,1,3,2,0,0,DeepCage,
5727,2025nccmp_qm66,Yes,0,0,0,0,0,0,1,0,2,4,0,0,None,
6894,2025nccmp_qm66,Yes,1,0,0,0,0,0,5,4,2,0,0,0,Parked,
2642,2025nccmp_qm66,Yes,0,0,0,0,0,0,0,1,3,2,0,0,Parked,
7443,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9032,2025nccmp_qm67,Yes,0,0,0,3,0,0,0,6,5,3,0,0,Parked,
2724,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,4,1,0,1,0,Parked,
7443,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
9297,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,0,9,0,0,0,Parked,
9032,2025nccmp_qm67,Yes,0,0,0,3,0,0,0,6,5,3,0,0,Parked,
9297,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,0,9,0,0,0,Parked,
2724,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,4,1,0,2,0,DeepCage,
2724,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,1,2,2,0,0,DeepCage,
9032,2025nccmp_qm67,Yes,0,0,0,1,0,0,0,4,1,6,0,0,Parked,
2724,2025nccmp_qm67,Yes,0,0,0,0,0,0,0,4,1,0,2,0,DeepCage,
1533,2025nccmp_qm67,Yes,0,0,0,1,0,0,0,1,1,6,0,0,DeepCage,
3229,2025nccmp_qm68,Yes,0,0,0,0,0,0,1,0,1,1,0,0,Parked,
6729,2025nccmp_qm68,Yes,1,0,0,0,0,0,0,0,1,0,0,4,Parked,
8746,2025nccmp_qm68,Yes,0,0,0,0,0,0,0,0,2,2,0,0,Parked,
4795,2025nccmp_qm68,No,0,0,0,1,0,0,1,3,5,1,0,4,None,
3229,2025nccmp_qm68,Yes,0,0,0,0,0,0,1,0,1,1,0,0,Parked,
8746,2025nccmp_qm68,Yes,0,0,0,0,0,0,0,0,0,1,0,0,Parked,
8746,2025nccmp_qm68,Yes,0,0,0,0,0,0,0,0,2,2,0,0,Parked,
4534,2025nccmp_qm68,Yes,0,0,0,2,0,0,0,0,3,8,0,0,Parked,
4534,2025nccmp_qm68,Yes,0,0,0,2,0,0,0,0,5,8,0,0,Parked,
6729,2025nccmp_qm68,Yes,1,0,0,0,0,0,0,0,1,0,0,4,None,
4795,2025nccmp_qm68,Yes,0,0,0,1,0,0,1,3,4,1,0,3,None,
4829,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,0,7,2,0,0,DeepCage,
4828,2025nccmp_qm69,Yes,0,0,0,1,0,0,0,0,0,6,0,0,None,
4828,2025nccmp_qm69,Yes,0,0,0,1,0,0,0,0,0,4,0,0,Parked,
6502,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
4828,2025nccmp_qm69,Yes,0,0,0,1,0,0,0,0,0,5,0,0,Parked,
4561,2025nccmp_qm69,Yes,0,1,0,0,0,0,0,0,1,8,0,0,DeepCage,
6502,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
900,2025nccmp_qm69,Yes,0,0,0,2,0,0,0,4,3,9,0,0,None,
4829,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,0,7,2,0,0,DeepCage,
4561,2025nccmp_qm69,Yes,0,1,0,0,0,0,0,1,8,0,0,0,DeepCage,
900,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,2,1,7,0,0,None,
900,2025nccmp_qm69,Yes,0,0,0,2,0,0,0,4,3,9,0,0,None,
6502,2025nccmp_qm69,Yes,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
2724,2025nccmp_qm7,Yes,0,0,0,0,0,0,0,1,5,0,1,0,ShallowCage,
6894,2025nccmp_qm7,Yes,0,0,0,0,0,0,2,0,4,0,0,0,Parked,
4534,2025nccmp_qm7,Yes,0,0,0,0,0,0,0,0,2,6,0,0,None,
10583,2025nccmp_qm7,Yes,1,0,0,0,0,0,1,0,0,4,0,0,None,
2724,2025nccmp_qm7,Yes,1,0,0,0,0,0,0,1,5,0,1,0,DeepCage,
6894,2025nccmp_qm7,Yes,0,0,0,0,0,0,1,0,4,0,0,0,Parked,
3737,2025nccmp_qm7,Yes,0,0,0,0,0,0,0,0,0,3,0,0,DeepCage,
10583,2025nccmp_qm7,Yes,1,0,0,0,0,0,1,0,0,4,0,0,None,
2724,2025nccmp_qm7,Yes,0,0,0,0,0,0,1,0,5,0,1,0,DeepCage,
9297,2025nccmp_qm7,No,0,1,0,0,0,0,0,4,2,0,0,0,None,
9297,2025nccmp_qm7,Yes,0,1,0,0,0,0,0,3,2,0,0,0,None,
6894,2025nccmp_qm7,Yes,0,1,0,0,0,0,0,2,2,0,0,1,DeepCage,
5727,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,2,4,5,0,0,Parked,
3506,2025nccmp_qm70,Yes,0,0,0,0,0,0,0,0,1,3,0,0,DeepCage,
2059,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,3,2,3,0,0,DeepCage,
5727,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,2,4,5,0,0,Parked,
3506,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,0,4,3,0,0,DeepCage,
3506,2025nccmp_qm70,Yes,0,0,0,0,0,0,0,0,2,6,0,0,DeepCage,
8738,2025nccmp_qm70,Yes,0,0,0,3,0,0,0,1,4,5,0,0,Parked,
8738,2025nccmp_qm70,Yes,0,0,0,3,0,0,0,1,4,5,0,0,Parked,
3506,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,0,4,3,0,0,DeepCage,
9298,2025nccmp_qm70,Yes,0,0,0,0,0,0,0,0,6,0,0,0,Parked,
2059,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,3,2,3,0,0,DeepCage,
9298,2025nccmp_qm70,Yes,0,0,0,0,0,0,1,0,5,0,0,0,Parked,
3506,2025nccmp_qm70,Yes,0,0,0,1,0,0,0,0,4,3,0,0,DeepCage,
10077,2025nccmp_qm71,Yes,1,0,0,0,0,0,9,0,0,0,0,0,Parked,
9198,2025nccmp_qm71,Yes,0,0,0,0,0,0,0,0,0,0,10,0,Parked,
1533,2025nccmp_qm71,Yes,0,0,0,2,0,0,0,2,3,5,0,0,DeepCage,
9198,2025nccmp_qm71,Yes,0,0,0,0,0,0,0,0,0,0,10,0,Parked,
8429,2025nccmp_qm71,Yes,0,0,0,2,0,0,1,1,2,5,0,0,Parked,
9198,2025nccmp_qm71,Yes,0,0,0,0,0,0,0,0,0,0,10,0,Parked,
1533,2025nccmp_qm71,Yes,0,0,0,2,0,0,0,1,3,4,0,0,DeepCage,
3822,2025nccmp_qm71,Yes,0,0,0,1,0,0,1,4,1,0,0,0,None,
8429,2025nccmp_qm71,Yes,0,0,0,2,0,0,1,1,2,5,0,0,Parked,
6500,2025nccmp_qm71,Yes,0,0,0,1,0,0,0,0,2,4,0,0,DeepCage,
10077,2025nccmp_qm71,Yes,1,0,0,0,0,0,4,0,0,0,0,0,Parked,
9198,2025nccmp_qm71,Yes,0,0,0,0,0,0,0,0,0,0,10,0,Parked,
6500,2025nccmp_qm71,Yes,0,0,0,1,0,0,0,0,2,4,0,0,Parked,
10260,2025nccmp_qm72,Yes,1,0,0,0,0,0,2,0,0,0,0,0,Parked,
7443,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
6639,2025nccmp_qm72,Yes,1,0,0,0,0,0,0,0,0,7,0,0,None,
3459,2025nccmp_qm72,Yes,0,0,0,0,0,0,0,0,2,0,2,0,DeepCage,
5511,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
3459,2025nccmp_qm72,Yes,0,0,0,0,0,0,0,0,3,0,2,0,Parked,
9496,2025nccmp_qm72,Yes,0,0,0,3,0,0,0,4,3,2,0,2,DeepCage,
7443,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,Parked,
10260,2025nccmp_qm72,No,1,0,0,0,0,0,3,0,0,0,0,0,Parked,
6639,2025nccmp_qm72,Yes,1,0,0,0,0,0,0,0,0,6,0,0,None,
10260,2025nccmp_qm72,Yes,1,0,0,0,0,0,3,0,0,0,0,0,Parked,
5511,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
5511,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
5511,2025nccmp_qm72,No,0,0,0,0,0,0,0,0,0,0,0,0,None,
9297,2025nccmp_qm73,Yes,0,0,0,0,0,0,0,4,8,0,0,0,Parked,
7763,2025nccmp_qm73,Yes,0,0,0,3,0,0,0,3,4,4,0,0,None,
2640,2025nccmp_qm73,Yes,0,0,0,0,0,0,1,0,0,6,0,0,Parked,
2642,2025nccmp_qm73,Yes,0,0,0,0,0,0,0,2,2,2,0,0,None,
9297,2025nccmp_qm73,Yes,0,0,0,0,0,0,0,4,8,0,0,0,Parked,
587,2025nccmp_qm73,Yes,0,0,0,0,0,0,2,0,2,5,0,0,DeepCage,
2640,2025nccmp_qm73,Yes,0,0,0,0,0,0,1,0,1,6,0,0,Parked,
587,2025nccmp_qm73,Yes,0,0,0,0,0,0,1,0,2,6,0,0,DeepCage,
